acyr,semr,sid,loam
101,2,SD1000478,12331
101,2,SD1000479,44331
101,2,SD1000482,44331
101,2,SD1000483,44331
101,2,SD1000492,44331
101,2,SD1000494,44331
101,2,SD1000495,9331
101,2,SD1000496,12331
101,2,SD1000497,17331
101,2,SD1000512,32331
101,2,SD1000515,9331
101,2,SD1000522,44331
101,2,SD1000527,44331
101,2,SD1000528,9331
101,2,SD1000530,29231
101,2,SD1000531,44331
101,2,SD1000532,9331
101,2,SD1000534,21231
101,2,SD1000536,26720
101,2,SD1000537,9331
101,2,SD1000540,40123
101,2,SD1000545,44331
101,2,SD1000547,52331
101,2,SD1000551,44331
101,2,SD1000553,40000
101,2,SD1000557,44331
101,2,SD1000559,44331
101,2,SD1000560,47331
101,2,SD1000561,44331
101,2,SD1000564,44331
101,2,SD1000565,9331
101,2,SD1000577,44331
101,2,SD1000581,44331
101,2,SD1000583,9331
101,2,SD1000586,9331
101,2,SD1000589,44331
101,2,SD1000591,23673
101,2,SD1000593,40620
101,2,SD1000594,44331
101,2,SD1000604,44331
101,2,SD1000609,44331
101,2,SD1000610,9331
101,2,SD1000613,32331
101,2,SD1000617,44331
101,2,SD1000620,44331
101,2,SD1000621,44331
101,2,SD1000625,44331
101,2,SD1000628,9331
101,2,SD1000636,23949
101,2,SD1000654,45206
101,2,SD1000656,18206
101,2,SD1000664,45206
101,2,SD1000668,10206
101,2,SD1000674,45206
101,2,SD1000676,45206
101,2,SD1000680,45206
101,2,SD1000683,48206
101,2,SD1000684,44331
101,2,SD1000686,45206
101,2,SD1000689,45206
101,2,SD1000690,45206
101,2,SD1000697,44331
101,2,SD1000701,23074
101,2,SD1000706,45206
101,2,SD1000707,45206
101,2,SD1000709,14387
101,2,SD1000711,56206
101,2,SD1000712,47331
101,2,SD1000713,10206
101,2,SD1000714,45206
101,2,SD1000718,24801
101,2,SD1000719,45206
101,2,SD1000721,45206
101,2,SD1000726,45206
101,2,SD1000732,45206
101,2,SD1000737,44331
101,2,SD1000740,53206
101,2,SD1000743,45206
101,2,SD1000752,45206
101,2,SD1000755,45206
101,2,SD1000756,45206
101,2,SD1000766,31072
101,2,SD1000773,45206
101,2,SD1000778,45206
101,2,SD1000779,45206
101,2,SD1000782,27595
101,2,SD1000783,45206
101,2,SD1000794,10206
101,2,SD1000796,45206
101,2,SD1000797,10206
101,2,SD1000798,44331
101,2,SD1000799,10206
101,2,SD1000801,45206
101,2,SD1000805,21206
101,2,SD1000807,48206
101,2,SD1000809,45206
101,2,SD1000815,53206
101,2,SD1000817,45206
101,2,SD1000823,44331
101,2,SD1000831,44331
101,2,SD1000835,44331
101,2,SD1000840,44331
101,2,SD1000846,44331
101,2,SD1000847,40000
101,2,SD1000850,9331
101,2,SD1000851,44331
101,2,SD1000854,17331
101,2,SD1000855,44331
101,2,SD1000857,44331
101,2,SD1000859,44331
101,2,SD1000861,44331
101,2,SD1000867,59231
101,2,SD1000871,44331
101,2,SD1000872,22331
101,2,SD1000876,56231
101,2,SD1000881,9331
101,2,SD1000889,44331
101,2,SD1000891,9331
101,2,SD1000892,44331
101,2,SD1000895,44331
101,2,SD1000897,44331
101,2,SD1000899,9331
101,2,SD1000900,44331
101,2,SD1000901,9331
101,2,SD1000902,44331
101,2,SD1000904,44331
101,2,SD1000907,44331
101,2,SD1000909,17331
101,2,SD1000910,44331
101,2,SD1000912,44331
101,2,SD1000913,43000
101,2,SD1000914,44331
101,2,SD1000919,44331
101,2,SD1000922,44331
101,2,SD1000925,44331
101,2,SD1000929,44331
101,2,SD1001004,13512
101,2,SD980238 ,44331
101,2,SD980240 ,44331
101,2,SD980242 ,249
101,2,SD980249 ,44331
101,2,SD980250 ,44331
101,2,SD980253 ,44331
101,2,SD980254 ,44331
101,2,SD980257 ,44331
101,2,SD980261 ,44331
101,2,SD980263 ,44331
101,2,SD980266 ,17331
101,2,SD980269 ,44331
101,2,SD980270 ,12331
101,2,SD980271 ,9331
101,2,SD980272 ,44331
101,2,SD980273 ,44331
101,2,SD980274 ,44331
101,2,SD980285 ,27331
101,2,SD980290 ,44331
101,2,SD980299 ,44331
101,2,SD980302 ,9331
101,2,SD980304 ,27331
101,2,SD980307 ,26720
101,2,SD980308 ,59231
101,2,SD980310 ,27331
101,2,SD980311 ,55331
101,2,SD980317 ,17331
101,2,SD980319 ,9331
101,2,SD980322 ,22331
101,2,SD980328 ,44331
101,2,SD980331 ,44331
101,2,SD980332 ,9331
101,2,SD980336 ,44331
101,2,SD980340 ,44331
101,2,SD980344 ,26720
101,2,SD980345 ,15148
101,2,SD980346 ,44331
101,2,SD980349 ,44331
101,2,SD980352 ,36082
101,2,SD980357 ,44331
101,2,SD980359 ,44331
101,2,SD980368 ,9331
101,2,SD980370 ,44331
101,2,SD980374 ,44331
101,2,SD980377 ,44331
101,2,SD980385 ,22331
101,2,SD980386 ,44331
101,2,SD980390 ,44331
101,2,SD980391 ,44331
101,2,SD980393 ,44331
101,2,SD980395 ,9331
101,2,SD980396 ,12331
101,2,SD980398 ,44331
101,2,SD980399 ,44331
101,2,SD980402 ,28331
101,2,SD980403 ,23926
101,2,SD980407 ,54123
101,2,SD980413 ,44331
101,2,SD980418 ,44331
101,2,SD980419 ,44331
101,2,SD980421 ,22331
101,2,SD980423 ,44331
101,2,SD980425 ,9331
101,2,SD980427 ,22331
101,2,SD980428 ,44331
101,2,SD980433 ,14731
101,2,SD980437 ,44331
101,2,SD980443 ,44331
101,2,SD980449 ,47331
101,2,SD980452 ,17331
101,2,SD980454 ,12331
101,2,SD980455 ,44331
101,2,SD980457 ,52331
101,2,SD980459 ,9331
101,2,SD980460 ,23926
101,2,SD980465 ,17915
101,2,SD980472 ,9331
101,2,SD980477 ,44331
101,2,SD980488 ,44331
101,2,SD980490 ,44331
101,2,SD980491 ,44331
101,2,SD980495 ,44331
101,2,SD980496 ,44331
101,2,SD980498 ,44331
101,2,SD980499 ,22331
101,2,SD980500 ,44331
101,2,SD980514 ,9331
101,2,SD980515 ,38826
101,2,SD980518 ,44331
101,2,SD980519 ,44331
101,2,SD980520 ,44331
101,2,SD980521 ,26720
101,2,SD980525 ,44331
101,2,SD980533 ,9331
101,2,SD980537 ,44331
101,2,SD980538 ,44331
101,2,SD980540 ,44331
101,2,SD980549 ,31123
101,2,SD980552 ,9331
101,2,SD980557 ,44331
101,2,SD980558 ,44331
101,2,SD980562 ,9331
101,2,SD980563 ,32331
101,2,SD980566 ,44331
101,2,SD980571 ,9331
101,2,SD980573 ,44331
101,2,SD980576 ,44331
101,2,SD980580 ,47331
101,2,SD980583 ,44331
101,2,SD980589 ,45206
101,2,SD980591 ,45206
101,2,SD980597 ,13206
101,2,SD980603 ,45206
101,2,SD980607 ,45206
101,2,SD980609 ,23206
101,2,SD980617 ,18206
101,2,SD980620 ,45206
101,2,SD980626 ,45206
101,2,SD980638 ,45206
101,2,SD980641 ,23206
101,2,SD980647 ,45206
101,2,SD980651 ,45206
101,2,SD980653 ,45206
101,2,SD980660 ,45206
101,2,SD980661 ,10206
101,2,SD980664 ,45206
101,2,SD980676 ,10206
101,2,SD980685 ,18206
101,2,SD980690 ,45206
101,2,SD980692 ,45206
101,2,SD980694 ,45206
101,2,SD980697 ,27595
101,2,SD980703 ,10206
101,2,SD980704 ,45206
101,2,SD980712 ,45206
101,2,SD980713 ,45206
101,2,SD980715 ,45206
101,2,SD980719 ,27595
101,2,SD980723 ,10206
101,2,SD980725 ,45206
101,2,SD980729 ,28206
101,2,SD980742 ,45206
101,2,SD980761 ,44331
101,2,SD980763 ,44331
101,2,SD980765 ,44331
101,2,SD980768 ,47331
101,2,SD980783 ,44331
101,2,SD980785 ,57331
101,2,SD980787 ,44331
101,2,SD980789 ,44331
101,2,SD980794 ,17331
101,2,SD980797 ,44331
101,2,SD980799 ,17331
101,2,SD980805 ,44331
101,2,SD980821 ,44331
101,2,SD980822 ,44331
101,2,SD980824 ,44331
101,2,SD980834 ,44331
101,2,SD980837 ,44331
101,2,SD980838 ,44331
101,2,SD980843 ,44331
101,2,SD980850 ,9331
101,2,SD980851 ,26720
101,2,SD980852 ,44331
101,2,SD980853 ,9331
101,2,SD980858 ,44331
101,2,SD980859 ,22331
101,2,SD980865 ,44331
101,2,SD990239 ,44331
101,2,SD990240 ,44331
101,2,SD990244 ,47331
101,2,SD990245 ,44331
101,2,SD990246 ,44331
101,2,SD990250 ,56231
101,2,SD990252 ,44331
101,2,SD990257 ,44331
101,2,SD990262 ,9331
101,2,SD990265 ,44331
101,2,SD990267 ,44331
101,2,SD990279 ,9331
101,2,SD990282 ,44331
101,2,SD990283 ,22331
101,2,SD990285 ,44331
101,2,SD990313 ,9331
101,2,SD990319 ,22331
101,2,SD990325 ,34000
101,2,SD990326 ,44331
101,2,SD990333 ,44331
101,2,SD990337 ,9331
101,2,SD990342 ,9331
101,2,SD990344 ,44331
101,2,SD990354 ,44331
101,2,SD990356 ,9331
101,2,SD990357 ,44331
101,2,SD990360 ,44331
101,2,SD990364 ,44331
101,2,SD990366 ,22331
101,2,SD990375 ,44331
101,2,SD990376 ,13512
101,2,SD990377 ,44331
101,2,SD990378 ,30819
101,2,SD990394 ,44331
101,2,SD990399 ,44331
101,2,SD990400 ,44331
101,2,SD990401 ,44331
101,2,SD990404 ,9331
101,2,SD990408 ,44331
101,2,SD990411 ,9331
101,2,SD990413 ,44331
101,2,SD990418 ,9331
101,2,SD990421 ,0
101,2,SD990425 ,44331
101,2,SD990430 ,44331
101,2,SD990433 ,26720
101,2,SD990435 ,9331
101,2,SD990436 ,9331
101,2,SD990444 ,12331
101,2,SD990450 ,37720
101,2,SD990463 ,17331
101,2,SD990464 ,44331
101,2,SD990469 ,22331
101,2,SD990471 ,44331
101,2,SD990472 ,44331
101,2,SD990473 ,17331
101,2,SD990475 ,17331
101,2,SD990482 ,9331
101,2,SD990484 ,17331
101,2,SD990486 ,44331
101,2,SD990490 ,44331
101,2,SD990491 ,44331
101,2,SD990493 ,44331
101,2,SD990494 ,9331
101,2,SD990496 ,44331
101,2,SD990499 ,44331
101,2,SD990503 ,9331
101,2,SD990504 ,16512
101,2,SD990505 ,9331
101,2,SD990508 ,44331
101,2,SD990520 ,59231
101,2,SD990523 ,44331
101,2,SD990525 ,44331
101,2,SD990539 ,9331
101,2,SD990545 ,44331
101,2,SD990546 ,9331
101,2,SD990547 ,44331
101,2,SD990550 ,56231
101,2,SD990556 ,44331
101,2,SD990565 ,44331
101,2,SD990567 ,44331
101,2,SD990570 ,44331
101,2,SD990574 ,44331
101,2,SD990576 ,44331
101,2,SD990600 ,45206
101,2,SD990601 ,45206
101,2,SD990602 ,40106
101,2,SD990604 ,45206
101,2,SD990610 ,45206
101,2,SD990611 ,23206
101,2,SD990612 ,45206
101,2,SD990614 ,10206
101,2,SD990616 ,10206
101,2,SD990618 ,10206
101,2,SD990620 ,10206
101,2,SD990630 ,45206
101,2,SD990631 ,48206
101,2,SD990636 ,45206
101,2,SD990642 ,48206
101,2,SD990647 ,45206
101,2,SD990650 ,10206
101,2,SD990652 ,3949
101,2,SD990655 ,45206
101,2,SD990659 ,22106
101,2,SD990661 ,10206
101,2,SD990662 ,28206
101,2,SD990663 ,45206
101,2,SD990666 ,10206
101,2,SD990668 ,45206
101,2,SD990675 ,45206
101,2,SD990678 ,45206
101,2,SD990679 ,45206
101,2,SD990687 ,17331
101,2,SD990689 ,10206
101,2,SD990690 ,33206
101,2,SD990691 ,45206
101,2,SD990692 ,45206
101,2,SD990698 ,45206
101,2,SD990704 ,24801
101,2,SD990714 ,10206
101,2,SD990717 ,28206
101,2,SD990727 ,45206
101,2,SD990729 ,45206
101,2,SD990732 ,22106
101,2,SD990737 ,18206
101,2,SD990742 ,23206
101,2,SD990743 ,45206
101,2,SD990746 ,45206
101,2,SD990749 ,27595
101,2,SD990760 ,10206
101,2,SD990765 ,44331
101,2,SD990771 ,44331
101,2,SD990772 ,44331
101,2,SD990779 ,12331
101,2,SD990786 ,44331
101,2,SD990787 ,44331
101,2,SD990788 ,44331
101,2,SD990791 ,44331
101,2,SD990793 ,44331
101,2,SD990797 ,44331
101,2,SD990798 ,44331
101,2,SD990801 ,44331
101,2,SD990802 ,44331
101,2,SD990806 ,44331
101,2,SD990811 ,17331
101,2,SD990819 ,44331
101,2,SD990820 ,44331
101,2,SD990822 ,47331
101,2,SD990824 ,55331
101,2,SD990829 ,44331
101,2,SD990833 ,47331
101,2,SD990840 ,22331
101,2,SD990844 ,44331
101,2,SD990854 ,44331
101,2,SD990855 ,27331
101,2,SD990860 ,44331
101,2,SD990861 ,9331
101,2,SD990863 ,44331
101,2,SD990866 ,44331
101,2,SD990869 ,44331
101,2,SD990873 ,47331
101,2,SD990875 ,44331
102,1,SD1000245,44331
102,1,SD1000247,44331
102,1,SD1000248,44331
102,1,SD1000253,44331
102,1,SD1000254,44331
102,1,SD1000261,23927
102,1,SD1000264,44331
102,1,SD1000270,44331
102,1,SD1000271,47331
102,1,SD1000273,44331
102,1,SD1000274,44331
102,1,SD1000275,56231
102,1,SD1000276,44331
102,1,SD1000279,44331
102,1,SD1000283,44331
102,1,SD1000289,44331
102,1,SD1000299,44331
102,1,SD1000300,44331
102,1,SD1000301,44331
102,1,SD1000303,44331
102,1,SD1000307,44331
102,1,SD1000309,44331
102,1,SD1000312,44331
102,1,SD1000313,44331
102,1,SD1000315,44331
102,1,SD1000316,44331
102,1,SD1000318,44331
102,1,SD1000320,47331
102,1,SD1000323,44331
102,1,SD1000329,44331
102,1,SD1000334,44331
102,1,SD1000335,44331
102,1,SD1000336,36082
102,1,SD1000337,44331
102,1,SD1000338,44331
102,1,SD1000342,44331
102,1,SD1000344,44331
102,1,SD1000347,44331
102,1,SD1000351,47331
102,1,SD1000355,44331
102,1,SD1000357,44331
102,1,SD1000358,44331
102,1,SD1000367,44331
102,1,SD1000368,47331
102,1,SD1000371,31074
102,1,SD1000377,44331
102,1,SD1000378,44331
102,1,SD1000380,44331
102,1,SD1000381,44331
102,1,SD1000390,44331
102,1,SD1000391,44331
102,1,SD1000394,44331
102,1,SD1000405,44331
102,1,SD1000408,59231
102,1,SD1000411,44331
102,1,SD1000414,44331
102,1,SD1000417,47331
102,1,SD1000418,44331
102,1,SD1000421,44331
102,1,SD1000427,47331
102,1,SD1000440,44331
102,1,SD1000452,44331
102,1,SD1000456,44331
102,1,SD1000457,44331
102,1,SD1000460,44331
102,1,SD1000461,44331
102,1,SD1000463,44331
102,1,SD1000466,44331
102,1,SD1000468,44331
102,1,SD1000471,44331
102,1,SD1000472,17915
102,1,SD1000475,44331
102,1,SD1000478,47331
102,1,SD1000479,44331
102,1,SD1000482,44331
102,1,SD1000483,44331
102,1,SD1000492,44331
102,1,SD1000494,44331
102,1,SD1000495,44331
102,1,SD1000496,47331
102,1,SD1000497,44331
102,1,SD1000515,44331
102,1,SD1000521,44331
102,1,SD1000522,44331
102,1,SD1000527,44331
102,1,SD1000528,44331
102,1,SD1000530,56231
102,1,SD1000531,44331
102,1,SD1000532,44331
102,1,SD1000534,56231
102,1,SD1000536,26720
102,1,SD1000537,44331
102,1,SD1000540,43123
102,1,SD1000544,44331
102,1,SD1000545,44331
102,1,SD1000547,52331
102,1,SD1000548,44331
102,1,SD1000551,44331
102,1,SD1000555,44331
102,1,SD1000556,44331
102,1,SD1000557,44331
102,1,SD1000558,44331
102,1,SD1000559,44331
102,1,SD1000560,44331
102,1,SD1000561,44331
102,1,SD1000564,44331
102,1,SD1000565,44331
102,1,SD1000571,44000
102,1,SD1000577,44331
102,1,SD1000581,44331
102,1,SD1000583,44331
102,1,SD1000586,44331
102,1,SD1000589,44331
102,1,SD1000591,23927
102,1,SD1000593,41620
102,1,SD1000594,44331
102,1,SD1000604,44331
102,1,SD1000607,44331
102,1,SD1000609,44331
102,1,SD1000610,44331
102,1,SD1000613,44331
102,1,SD1000617,44331
102,1,SD1000620,44331
102,1,SD1000621,44331
102,1,SD1000628,44331
102,1,SD1000629,44331
102,1,SD1000636,23949
102,1,SD1000648,45206
102,1,SD1000649,45206
102,1,SD1000654,45206
102,1,SD1000656,45206
102,1,SD1000660,45206
102,1,SD1000664,45206
102,1,SD1000668,45206
102,1,SD1000674,45206
102,1,SD1000676,45206
102,1,SD1000680,45206
102,1,SD1000683,48206
102,1,SD1000684,44331
102,1,SD1000686,45206
102,1,SD1000689,45206
102,1,SD1000690,45206
102,1,SD1000706,45206
102,1,SD1000707,45206
102,1,SD1000709,14387
102,1,SD1000711,56206
102,1,SD1000712,47331
102,1,SD1000713,45206
102,1,SD1000714,45206
102,1,SD1000718,24802
102,1,SD1000719,45206
102,1,SD1000721,45206
102,1,SD1000726,45206
102,1,SD1000732,45206
102,1,SD1000737,44331
102,1,SD1000740,45206
102,1,SD1000742,45206
102,1,SD1000752,45206
102,1,SD1000755,45206
102,1,SD1000756,45206
102,1,SD1000766,31073
102,1,SD1000773,45206
102,1,SD1000778,45206
102,1,SD1000779,45206
102,1,SD1000782,27595
102,1,SD1000783,45206
102,1,SD1000794,45206
102,1,SD1000796,45206
102,1,SD1000797,45206
102,1,SD1000798,44331
102,1,SD1000799,45206
102,1,SD1000801,45206
102,1,SD1000803,45206
102,1,SD1000805,48206
102,1,SD1000807,48206
102,1,SD1000812,45206
102,1,SD1000815,45206
102,1,SD1000817,45206
102,1,SD1000823,44331
102,1,SD1000829,47331
102,1,SD1000831,44331
102,1,SD1000835,44331
102,1,SD1000840,44331
102,1,SD1000846,44331
102,1,SD1000847,44331
102,1,SD1000850,44331
102,1,SD1000851,54331
102,1,SD1000854,44331
102,1,SD1000855,44331
102,1,SD1000857,44331
102,1,SD1000859,44331
102,1,SD1000861,44331
102,1,SD1000862,44331
102,1,SD1000867,59231
102,1,SD1000871,44331
102,1,SD1000872,44331
102,1,SD1000875,44331
102,1,SD1000876,44331
102,1,SD1000881,44331
102,1,SD1000884,44331
102,1,SD1000889,44331
102,1,SD1000891,44331
102,1,SD1000892,44331
102,1,SD1000895,44331
102,1,SD1000897,44331
102,1,SD1000899,44331
102,1,SD1000900,44331
102,1,SD1000901,44331
102,1,SD1000902,44331
102,1,SD1000907,44331
102,1,SD1000909,44331
102,1,SD1000910,44331
102,1,SD1000912,44331
102,1,SD1000913,43192
102,1,SD1000914,44331
102,1,SD1000919,44331
102,1,SD1000922,44331
102,1,SD1000925,44331
102,1,SD1000929,44331
102,1,SD1001004,13512
102,1,SD980286 ,44331
102,1,SD980290 ,14179
102,1,SD980299 ,44331
102,1,SD980311 ,23312
102,1,SD980407 ,35890
102,1,SD980515 ,17734
102,1,SD980521 ,26720
102,1,SD980566 ,44331
102,1,SD980641 ,5156
102,1,SD980743 ,48206
102,1,SD990239 ,44331
102,1,SD990240 ,44331
102,1,SD990244 ,47331
102,1,SD990245 ,44331
102,1,SD990246 ,44331
102,1,SD990249 ,44331
102,1,SD990250 ,56231
102,1,SD990252 ,44331
102,1,SD990257 ,44331
102,1,SD990260 ,44331
102,1,SD990262 ,44331
102,1,SD990265 ,44331
102,1,SD990267 ,47331
102,1,SD990272 ,44331
102,1,SD990276 ,44331
102,1,SD990279 ,44331
102,1,SD990282 ,44331
102,1,SD990283 ,44331
102,1,SD990285 ,44331
102,1,SD990313 ,44331
102,1,SD990319 ,44331
102,1,SD990326 ,44331
102,1,SD990327 ,44331
102,1,SD990330 ,44331
102,1,SD990333 ,44331
102,1,SD990337 ,44331
102,1,SD990342 ,44331
102,1,SD990344 ,44331
102,1,SD990349 ,44331
102,1,SD990350 ,44331
102,1,SD990351 ,44331
102,1,SD990354 ,44331
102,1,SD990356 ,44331
102,1,SD990357 ,44331
102,1,SD990360 ,44331
102,1,SD990364 ,44331
102,1,SD990366 ,44331
102,1,SD990369 ,44331
102,1,SD990375 ,44331
102,1,SD990376 ,13512
102,1,SD990377 ,44331
102,1,SD990388 ,52331
102,1,SD990394 ,44331
102,1,SD990399 ,44331
102,1,SD990400 ,44331
102,1,SD990401 ,44331
102,1,SD990404 ,44331
102,1,SD990411 ,44331
102,1,SD990413 ,44331
102,1,SD990414 ,44331
102,1,SD990418 ,44331
102,1,SD990422 ,44331
102,1,SD990425 ,44331
102,1,SD990429 ,44331
102,1,SD990430 ,44331
102,1,SD990433 ,26720
102,1,SD990435 ,44331
102,1,SD990436 ,44331
102,1,SD990444 ,47331
102,1,SD990448 ,44331
102,1,SD990450 ,37720
102,1,SD990463 ,44331
102,1,SD990464 ,44331
102,1,SD990469 ,44331
102,1,SD990471 ,44331
102,1,SD990472 ,44331
102,1,SD990473 ,44331
102,1,SD990475 ,44331
102,1,SD990481 ,44331
102,1,SD990482 ,47331
102,1,SD990484 ,44331
102,1,SD990490 ,44331
102,1,SD990491 ,44331
102,1,SD990493 ,44331
102,1,SD990494 ,44331
102,1,SD990496 ,44331
102,1,SD990503 ,44331
102,1,SD990504 ,16512
102,1,SD990505 ,44331
102,1,SD990508 ,44331
102,1,SD990520 ,59231
102,1,SD990523 ,31123
102,1,SD990525 ,44331
102,1,SD990527 ,44331
102,1,SD990532 ,44331
102,1,SD990537 ,44331
102,1,SD990539 ,44331
102,1,SD990545 ,44331
102,1,SD990546 ,44331
102,1,SD990547 ,44331
102,1,SD990550 ,56231
102,1,SD990556 ,44331
102,1,SD990558 ,44331
102,1,SD990567 ,44331
102,1,SD990570 ,44331
102,1,SD990574 ,44331
102,1,SD990576 ,44331
102,1,SD990578 ,44331
102,1,SD990600 ,45206
102,1,SD990601 ,45206
102,1,SD990602 ,45206
102,1,SD990607 ,45206
102,1,SD990610 ,45000
102,1,SD990611 ,45206
102,1,SD990612 ,45206
102,1,SD990614 ,45206
102,1,SD990616 ,45206
102,1,SD990618 ,45206
102,1,SD990620 ,45206
102,1,SD990629 ,45206
102,1,SD990630 ,45206
102,1,SD990636 ,45206
102,1,SD990642 ,48206
102,1,SD990647 ,45206
102,1,SD990650 ,45206
102,1,SD990652 ,35849
102,1,SD990655 ,45206
102,1,SD990657 ,45206
102,1,SD990659 ,45206
102,1,SD990661 ,45206
102,1,SD990662 ,45206
102,1,SD990663 ,45206
102,1,SD990666 ,45206
102,1,SD990668 ,45206
102,1,SD990671 ,45206
102,1,SD990673 ,45206
102,1,SD990675 ,45206
102,1,SD990678 ,45206
102,1,SD990679 ,45206
102,1,SD990686 ,45206
102,1,SD990687 ,44331
102,1,SD990689 ,45206
102,1,SD990690 ,45206
102,1,SD990691 ,45206
102,1,SD990692 ,45206
102,1,SD990696 ,45206
102,1,SD990698 ,45206
102,1,SD990702 ,45206
102,1,SD990704 ,24802
102,1,SD990709 ,23000
102,1,SD990714 ,45206
102,1,SD990716 ,45206
102,1,SD990717 ,45206
102,1,SD990720 ,45206
102,1,SD990727 ,45206
102,1,SD990729 ,45206
102,1,SD990732 ,45206
102,1,SD990737 ,45206
102,1,SD990742 ,45206
102,1,SD990743 ,45206
102,1,SD990746 ,45206
102,1,SD990749 ,27595
102,1,SD990760 ,45206
102,1,SD990765 ,44331
102,1,SD990771 ,44331
102,1,SD990772 ,44331
102,1,SD990775 ,44331
102,1,SD990779 ,47331
102,1,SD990787 ,44331
102,1,SD990788 ,44331
102,1,SD990791 ,44331
102,1,SD990793 ,44331
102,1,SD990797 ,44331
102,1,SD990798 ,44331
102,1,SD990801 ,44331
102,1,SD990806 ,44331
102,1,SD990811 ,44331
102,1,SD990819 ,44331
102,1,SD990820 ,44331
102,1,SD990822 ,44331
102,1,SD990824 ,47331
102,1,SD990829 ,44331
102,1,SD990840 ,44331
102,1,SD990844 ,44331
102,1,SD990854 ,44331
102,1,SD990855 ,44331
102,1,SD990860 ,44331
102,1,SD990861 ,44331
102,1,SD990863 ,44331
102,1,SD990866 ,44331
102,1,SD990869 ,44331
102,1,SD990873 ,44331
102,1,SD990875 ,44331
102,2,SD1000245,44331
102,2,SD1000247,44331
102,2,SD1000248,22331
102,2,SD1000253,44331
102,2,SD1000261,23926
102,2,SD1000264,44331
102,2,SD1000270,44331
102,2,SD1000274,44331
102,2,SD1000275,44231
102,2,SD1000279,44331
102,2,SD1000283,9331
102,2,SD1000289,44331
102,2,SD1000299,44331
102,2,SD1000300,44331
102,2,SD1000301,44331
102,2,SD1000303,44331
102,2,SD1000304,44331
102,2,SD1000307,44331
102,2,SD1000309,44331
102,2,SD1000312,17331
102,2,SD1000313,44331
102,2,SD1000315,44331
102,2,SD1000320,44331
102,2,SD1000323,9331
102,2,SD1000329,44331
102,2,SD1000334,44331
102,2,SD1000335,27331
102,2,SD1000338,44331
102,2,SD1000342,44331
102,2,SD1000347,9331
102,2,SD1000351,20331
102,2,SD1000357,27331
102,2,SD1000358,44331
102,2,SD1000367,9331
102,2,SD1000368,12331
102,2,SD1000371,8000
102,2,SD1000377,9331
102,2,SD1000378,44331
102,2,SD1000380,44331
102,2,SD1000381,44331
102,2,SD1000390,9331
102,2,SD1000391,44331
102,2,SD1000394,44331
102,2,SD1000405,27331
102,2,SD1000408,24231
102,2,SD1000411,44331
102,2,SD1000414,44331
102,2,SD1000417,25331
102,2,SD1000418,9331
102,2,SD1000440,44331
102,2,SD1000452,44331
102,2,SD1000456,44331
102,2,SD1000457,17331
102,2,SD1000460,44331
102,2,SD1000461,44331
102,2,SD1000463,44331
102,2,SD1000466,9331
102,2,SD1000468,44331
102,2,SD1000471,44331
102,2,SD1000472,17915
102,2,SD1000475,26720
102,2,SD1000478,21231
102,2,SD1000479,44331
102,2,SD1000482,44331
102,2,SD1000483,44331
102,2,SD1000491,44331
102,2,SD1000492,44331
102,2,SD1000494,44331
102,2,SD1000495,9331
102,2,SD1000515,9331
102,2,SD1000522,44331
102,2,SD1000527,44331
102,2,SD1000528,9331
102,2,SD1000530,34231
102,2,SD1000531,44331
102,2,SD1000532,44331
102,2,SD1000534,21231
102,2,SD1000536,26720
102,2,SD1000537,9331
102,2,SD1000540,43123
102,2,SD1000544,44331
102,2,SD1000545,44331
102,2,SD1000547,52331
102,2,SD1000548,44331
102,2,SD1000551,22331
102,2,SD1000553,40000
102,2,SD1000555,44331
102,2,SD1000557,44331
102,2,SD1000559,44331
102,2,SD1000560,44331
102,2,SD1000564,44331
102,2,SD1000565,9331
102,2,SD1000577,44331
102,2,SD1000581,44331
102,2,SD1000586,44331
102,2,SD1000589,44331
102,2,SD1000591,23977
102,2,SD1000593,38620
102,2,SD1000594,44331
102,2,SD1000601,20000
102,2,SD1000604,44331
102,2,SD1000609,44331
102,2,SD1000610,9331
102,2,SD1000613,44331
102,2,SD1000617,44331
102,2,SD1000620,44331
102,2,SD1000621,44331
102,2,SD1000628,9331
102,2,SD1000636,23949
102,2,SD1000654,45206
102,2,SD1000656,18206
102,2,SD1000664,45206
102,2,SD1000668,10206
102,2,SD1000676,45206
102,2,SD1000680,45206
102,2,SD1000683,21206
102,2,SD1000684,27331
102,2,SD1000686,45206
102,2,SD1000689,45206
102,2,SD1000690,28206
102,2,SD1000706,45206
102,2,SD1000707,45206
102,2,SD1000709,14387
102,2,SD1000711,56206
102,2,SD1000712,12331
102,2,SD1000713,10206
102,2,SD1000714,45206
102,2,SD1000718,24851
102,2,SD1000719,10206
102,2,SD1000721,45206
102,2,SD1000726,45206
102,2,SD1000732,45206
102,2,SD1000740,28206
102,2,SD1000742,45206
102,2,SD1000752,45206
102,2,SD1000755,10206
102,2,SD1000756,45206
102,2,SD1000766,31072
102,2,SD1000767,45206
102,2,SD1000773,45206
102,2,SD1000778,45206
102,2,SD1000779,45206
102,2,SD1000782,27595
102,2,SD1000783,28206
102,2,SD1000794,10206
102,2,SD1000797,10206
102,2,SD1000798,44331
102,2,SD1000799,10206
102,2,SD1000801,45206
102,2,SD1000803,10206
102,2,SD1000805,23206
102,2,SD1000807,13206
102,2,SD1000817,45206
102,2,SD1000823,44331
102,2,SD1000829,47331
